Date,StockCode,Action,Shares,Price,Amount,PnL_Amount,PnL_Percent,Reason,Cash_Remaining
2025-11-18,000683,SELL,200,7.11,1422.0,6.0,0.42,策略S点(破均线),367125.27
2025-11-18,002044,BUY,35000,5.71,199850.0,0.0,0.0,主升浪启动,167275.27
2025-11-18,002294,SELL,100,59.9,5990.0,-236.0,-3.79,策略S点(破均线),173265.27
2025-11-18,601288,SELL,700,8.06,5643.89,-275.65,-4.66,策略S点(破均线),178909.15
2025-11-19,688005,BUY,5000,35.63,178150.0,0.0,0.0,主升浪启动,759.15
2025-11-19,600516,BUY,100,6.92,692.0,0.0,0.0,主升浪启动,67.15
2025-11-19,002129,SELL,18400,10.44,192096.0,-6992.0,-3.51,策略S点(破均线),192163.15
2025-11-19,601888,SELL,2300,82.14,188923.39,-10294.49,-5.17,策略S点(破均线),381086.54
2025-11-19,601857,BUY,19400,10.27,199238.0,0.0,0.0,主升浪启动,181848.54
2025-11-19,600028,BUY,30000,6.05,181500.0,0.0,0.0,主升浪启动,348.54
2025-11-19,603077,SELL,2500,2.33,5825.0,-200.0,-3.32,策略S点(破均线),6173.54
2025-11-19,000069,SELL,100,2.72,272.0,-21.0,-7.17,止损,6445.54
2025-11-19,600157,SELL,12300,1.66,20418.0,-1599.0,-7.26,策略S点(破均线),26863.54
2025-11-20,300390,BUY,400,60.94,24376.0,0.0,0.0,主升浪启动,2487.54
2025-11-20,000547,SELL,17500,13.78,241150.0,41825.0,20.98,止盈,243637.54
2025-11-20,002407,SELL,5300,34.22,181366.0,-18444.0,-9.23,策略S点(破均线),425003.54
2025-11-20,300058,SELL,100,9.67,967.0,98.0,11.28,止盈,425970.54
2025-11-20,601360,SELL,13700,13.01,178237.0,-13837.0,-7.2,策略S点(破均线),604207.54
2025-11-20,601988,BUY,32600,6.12,199532.5,0.0,0.0,主升浪启动,404675.04
2025-11-20,600029,SELL,3300,7.2,23760.0,-132.0,-0.55,策略S点(破均线),428435.04
2025-11-20,002044,SELL,35000,5.3,185500.0,-14350.0,-7.18,策略S点(破均线),613935.04
2025-11-21,300390,SELL,400,52.88,21152.0,-3224.0,-13.23,止损,635087.04
2025-11-21,002756,SELL,3100,50.85,157635.0,-16833.0,-9.65,止损,792722.04
2025-11-21,688005,SELL,5000,30.75,153750.0,-24400.0,-13.7,策略S点(破均线),946472.04
2025-11-21,600516,SELL,100,6.1,610.0,-82.0,-11.85,策略S点(破均线),947082.04
2025-11-21,000039,SELL,22300,8.23,183529.0,-15833.0,-7.94,策略S点(破均线),1130611.04
2025-11-24,000547,BUY,14600,13.64,199144.0,0.0,0.0,主升浪启动,931467.04
2025-11-24,300058,BUY,18600,10.75,199950.0,0.0,0.0,主升浪启动,731517.04
2025-11-24,601360,BUY,14400,13.87,199728.0,0.0,0.0,主升浪启动,531789.04
2025-11-24,002572,BUY,14100,14.17,199797.0,0.0,0.0,主升浪启动,331992.04
2025-11-24,601857,SELL,19400,9.78,189732.0,-9506.0,-4.77,策略S点(破均线),521724.04
2025-11-25,600028,SELL,30000,5.8,174000.0,-7500.0,-4.13,策略S点(破均线),695724.04
2025-11-26,000039,BUY,21300,9.35,199155.0,0.0,0.0,主升浪启动,496569.04
2025-11-27,000547,SELL,14600,11.8,172280.0,-26864.0,-13.49,止损,668849.04
2025-11-27,601360,SELL,14400,13.39,192816.0,-6912.0,-3.46,策略S点(破均线),861665.04
2025-11-28,601238,BUY,21600,9.25,199800.0,0.0,0.0,主升浪启动,661865.04
2025-11-28,000426,BUY,5700,34.52,196764.0,0.0,0.0,主升浪启动,465101.04
2025-11-28,601988,SELL,32600,5.95,194096.52,-5435.98,-2.72,策略S点(破均线),659197.56
2025-12-01,002544,BUY,6800,29.35,199580.0,0.0,0.0,主升浪启动,459617.56
2025-12-01,002371,BUY,400,446.46,178584.0,0.0,0.0,主升浪启动,281033.56
2025-12-01,600803,BUY,9100,21.97,199927.0,0.0,0.0,主升浪启动,81106.56
2025-12-02,300058,SELL,18600,10.0,186000.0,-13950.0,-6.98,策略S点(破均线),267106.56
2025-12-02,603650,BUY,4400,45.35,199540.0,0.0,0.0,主升浪启动,67566.56
2025-12-03,000547,BUY,3900,17.2,67080.0,0.0,0.0,主升浪启动,486.56
2025-12-04,002544,SELL,6800,27.51,187068.0,-12512.0,-6.27,止损,187554.56
2025-12-04,002544,BUY,6200,29.89,185318.0,0.0,0.0,主升浪启动,2236.56
