回测开始日期,回测结束日期,止盈(%),止损(%),最大持仓(天),斜率阈值(°),绝对盈亏(元),总收益率(%),总交易笔数,胜率(%)
2026-1-1,2026-4-12,9.0,8.0,7,25.0,-184108.38,-18.41,193,33.68
2026-1-1,2026-4-12,24.0,5.0,6,30.0,-184120.52,-18.41,158,31.65
2026-1-1,2026-4-12,22.0,4.0,11,20.0,-184142.92,-18.41,147,25.85
2026-1-1,2026-4-12,15.0,7.0,10,25.0,-184133.55,-18.41,156,28.85
2026-1-1,2026-4-12,11.0,8.0,7,25.0,-184163.38,-18.42,197,35.53
2026-1-1,2026-4-12,21.0,14.0,15,25.0,-184245.21,-18.42,121,28.93
2026-1-1,2026-4-12,11.0,3.0,14,15.0,-184206.07,-18.42,190,26.32
2026-1-1,2026-4-12,25.0,7.0,7,25.0,-184150.82,-18.42,148,32.43
2026-1-1,2026-4-12,23.0,13.0,14,25.0,-184189.21,-18.42,116,27.59
2026-1-1,2026-4-12,19.0,8.0,15,25.0,-184230.74,-18.42,125,22.4
2026-1-1,2026-4-12,12.0,14.0,13,20.0,-184217.14,-18.42,174,27.59
2026-1-1,2026-4-12,20.0,10.0,11,20.0,-184271.26,-18.43,122,29.51
2026-1-1,2026-4-12,18.0,11.0,12,30.0,-184338.55,-18.43,146,25.34
2026-1-1,2026-4-12,25.0,4.0,12,25.0,-184414.53,-18.44,139,22.3
2026-1-1,2026-4-12,23.0,8.0,7,15.0,-184374.95,-18.44,161,32.3
2026-1-1,2026-4-12,12.0,6.0,7,30.0,-184431.75,-18.44,171,33.33
2026-1-1,2026-4-12,10.0,13.0,8,20.0,-184446.09,-18.44,181,32.6
2026-1-1,2026-4-12,16.0,7.0,7,15.0,-184519.31,-18.45,172,35.47
2026-1-1,2026-4-12,21.0,7.0,14,30.0,-184504.21,-18.45,104,28.85
2026-1-1,2026-4-12,10.0,14.0,13,20.0,-184606.71,-18.46,167,31.74
2026-1-1,2026-4-12,25.0,11.0,6,15.0,-184597.24,-18.46,155,34.84
2026-1-1,2026-4-12,17.0,3.0,8,20.0,-184569.58,-18.46,176,23.86
2026-1-1,2026-4-12,11.0,13.0,11,20.0,-184719.17,-18.47,178,25.84
2026-1-1,2026-4-12,21.0,6.0,15,15.0,-184715.9,-18.47,119,27.73
2026-1-1,2026-4-12,17.0,8.0,7,25.0,-184756.32,-18.48,149,30.87
2026-1-1,2026-4-12,6.0,13.0,14,20.0,-184819.67,-18.48,162,35.8
2026-1-1,2026-4-12,10.0,14.0,11,20.0,-184757.71,-18.48,164,30.49
2026-1-1,2026-4-12,6.0,13.0,15,20.0,-184819.67,-18.48,162,35.8
2026-1-1,2026-4-12,6.0,14.0,12,20.0,-184819.67,-18.48,162,35.8
2026-1-1,2026-4-12,6.0,14.0,11,20.0,-184819.67,-18.48,162,35.8
2026-1-1,2026-4-12,23.0,7.0,11,15.0,-184750.35,-18.48,137,30.66
2026-1-1,2026-4-12,10.0,14.0,15,20.0,-184761.71,-18.48,163,30.67
2026-1-1,2026-4-12,25.0,15.0,7,20.0,-184789.95,-18.48,158,32.91
2026-1-1,2026-4-12,6.0,14.0,13,20.0,-184819.67,-18.48,162,35.8
2026-1-1,2026-4-12,6.0,14.0,15,20.0,-184819.67,-18.48,162,35.8
2026-1-1,2026-4-12,6.0,13.0,13,20.0,-184819.67,-18.48,162,35.8
2026-1-1,2026-4-12,6.0,14.0,14,20.0,-184819.67,-18.48,162,35.8
2026-1-1,2026-4-12,6.0,13.0,12,20.0,-184819.67,-18.48,162,35.8
2026-1-1,2026-4-12,6.0,13.0,11,20.0,-184819.67,-18.48,162,35.8
2026-1-1,2026-4-12,18.0,12.0,12,20.0,-184942.55,-18.49,156,26.28
2026-1-1,2026-4-12,11.0,7.0,6,30.0,-184939.43,-18.49,175,33.71
2026-1-1,2026-4-12,19.0,8.0,5,25.0,-184882.45,-18.49,151,35.1
2026-1-1,2026-4-12,12.0,10.0,10,30.0,-184923.16,-18.49,169,30.18
2026-1-1,2026-4-12,12.0,8.0,7,20.0,-184952.2,-18.5,200,34.5
2026-1-1,2026-4-12,21.0,6.0,8,25.0,-185018.94,-18.5,139,29.5
2026-1-1,2026-4-12,19.0,8.0,10,20.0,-184980.74,-18.5,129,27.91
2026-1-1,2026-4-12,10.0,5.0,5,25.0,-185020.64,-18.5,208,33.65
2026-1-1,2026-4-12,5.0,3.0,9,15.0,-185096.71,-18.51,228,34.21
2026-1-1,2026-4-12,23.0,13.0,7,15.0,-185133.71,-18.51,156,33.97
2026-1-1,2026-4-12,22.0,6.0,5,15.0,-185196.13,-18.52,162,39.51
2026-1-1,2026-4-12,18.0,6.0,10,25.0,-185205.7,-18.52,151,29.14
2026-1-1,2026-4-12,17.0,6.0,10,25.0,-185205.7,-18.52,151,29.14
2026-1-1,2026-4-12,12.0,14.0,12,15.0,-185245.09,-18.52,180,30.0
2026-1-1,2026-4-12,24.0,5.0,6,25.0,-185221.52,-18.52,168,33.33
2026-1-1,2026-4-12,19.0,4.0,13,20.0,-185215.53,-18.52,146,24.66
2026-1-1,2026-4-12,21.0,11.0,11,30.0,-185267.92,-18.53,118,27.12
2026-1-1,2026-4-12,7.0,13.0,13,20.0,-185263.76,-18.53,174,34.48
2026-1-1,2026-4-12,7.0,13.0,12,20.0,-185263.76,-18.53,174,34.48
2026-1-1,2026-4-12,21.0,6.0,7,30.0,-185302.36,-18.53,140,35.0
2026-1-1,2026-4-12,20.0,11.0,15,15.0,-185345.6,-18.53,121,25.62
2026-1-1,2026-4-12,7.0,13.0,15,20.0,-185263.76,-18.53,174,34.48
2026-1-1,2026-4-12,18.0,10.0,9,25.0,-185275.11,-18.53,146,29.45
2026-1-1,2026-4-12,10.0,14.0,5,20.0,-185347.91,-18.53,193,35.75
2026-1-1,2026-4-12,7.0,13.0,11,20.0,-185263.76,-18.53,174,34.48
2026-1-1,2026-4-12,11.0,15.0,8,25.0,-185257.34,-18.53,180,32.22
2026-1-1,2026-4-12,7.0,13.0,14,20.0,-185263.76,-18.53,174,34.48
2026-1-1,2026-4-12,17.0,10.0,9,25.0,-185275.11,-18.53,146,29.45
2026-1-1,2026-4-12,21.0,14.0,11,20.0,-185410.92,-18.54,122,24.59
2026-1-1,2026-4-12,22.0,6.0,9,20.0,-185374.85,-18.54,129,27.91
2026-1-1,2026-4-12,23.0,10.0,13,15.0,-185443.21,-18.54,123,30.89
2026-1-1,2026-4-12,22.0,14.0,11,20.0,-185410.92,-18.54,122,24.59
2026-1-1,2026-4-12,12.0,7.0,8,25.0,-185445.72,-18.54,179,31.84
2026-1-1,2026-4-12,21.0,15.0,11,20.0,-185410.92,-18.54,122,24.59
2026-1-1,2026-4-12,15.0,14.0,9,15.0,-185428.52,-18.54,176,31.82
2026-1-1,2026-4-12,22.0,15.0,11,20.0,-185410.92,-18.54,122,24.59
2026-1-1,2026-4-12,5.0,3.0,10,25.0,-185585.41,-18.56,205,35.12
2026-1-1,2026-4-12,5.0,3.0,11,25.0,-185585.41,-18.56,205,35.12
2026-1-1,2026-4-12,5.0,3.0,15,25.0,-185585.41,-18.56,205,35.12
2026-1-1,2026-4-12,5.0,3.0,13,25.0,-185585.41,-18.56,205,35.12
2026-1-1,2026-4-12,5.0,3.0,12,25.0,-185585.41,-18.56,205,35.12
2026-1-1,2026-4-12,5.0,3.0,14,25.0,-185585.41,-18.56,205,35.12
2026-1-1,2026-4-12,10.0,12.0,13,15.0,-185559.45,-18.56,176,31.25
2026-1-1,2026-4-12,11.0,15.0,8,15.0,-185639.34,-18.56,187,32.09
2026-1-1,2026-4-12,11.0,14.0,11,20.0,-185605.17,-18.56,179,26.82
2026-1-1,2026-4-12,19.0,13.0,9,30.0,-185617.88,-18.56,129,26.36
2026-1-1,2026-4-12,25.0,13.0,13,20.0,-185714.6,-18.57,126,29.37
2026-1-1,2026-4-12,24.0,11.0,15,15.0,-185670.6,-18.57,125,26.4
2026-1-1,2026-4-12,24.0,6.0,12,20.0,-185787.6,-18.58,115,30.43
2026-1-1,2026-4-12,20.0,5.0,5,15.0,-185802.75,-18.58,195,33.85
2026-1-1,2026-4-12,18.0,6.0,9,20.0,-185821.49,-18.58,148,28.38
2026-1-1,2026-4-12,7.0,14.0,8,20.0,-185841.76,-18.58,181,35.91
2026-1-1,2026-4-12,21.0,7.0,11,30.0,-185912.92,-18.59,114,26.32
2026-1-1,2026-4-12,23.0,7.0,6,15.0,-185978.86,-18.6,183,37.7
2026-1-1,2026-4-12,18.0,12.0,12,15.0,-186013.55,-18.6,160,26.88
2026-1-1,2026-4-12,23.0,4.0,8,20.0,-185989.95,-18.6,167,28.74
2026-1-1,2026-4-12,12.0,14.0,9,20.0,-185966.14,-18.6,183,30.05
2026-1-1,2026-4-12,9.0,10.0,7,15.0,-186147.17,-18.61,188,34.57
2026-1-1,2026-4-12,10.0,15.0,11,30.0,-186142.45,-18.61,161,26.71
2026-1-1,2026-4-12,23.0,15.0,14,30.0,-186133.21,-18.61,114,28.95
2026-1-1,2026-4-12,25.0,6.0,9,20.0,-186062.47,-18.61,143,28.67
2026-1-1,2026-4-12,9.0,12.0,12,25.0,-186232.32,-18.62,176,32.39
2026-1-1,2026-4-12,9.0,12.0,13,25.0,-186232.32,-18.62,176,32.39
2026-1-1,2026-4-12,22.0,13.0,6,20.0,-186218.42,-18.62,173,37.57
2026-1-1,2026-4-12,9.0,12.0,14,25.0,-186232.32,-18.62,176,32.39
2026-1-1,2026-4-12,8.0,13.0,5,25.0,-186183.16,-18.62,200,41.0
2026-1-1,2026-4-12,9.0,12.0,15,25.0,-186232.32,-18.62,176,32.39
2026-1-1,2026-4-12,17.0,9.0,12,25.0,-186209.55,-18.62,138,29.71
2026-1-1,2026-4-12,18.0,14.0,13,20.0,-186177.55,-18.62,159,24.53
2026-1-1,2026-4-12,18.0,9.0,12,25.0,-186209.55,-18.62,138,29.71
2026-1-1,2026-4-12,12.0,12.0,13,15.0,-186262.09,-18.63,174,29.31
2026-1-1,2026-4-12,20.0,5.0,7,30.0,-186306.8,-18.63,151,30.46
2026-1-1,2026-4-12,21.0,11.0,14,15.0,-186322.21,-18.63,117,29.06
2026-1-1,2026-4-12,23.0,10.0,12,20.0,-186353.21,-18.64,124,31.45
2026-1-1,2026-4-12,15.0,5.0,13,20.0,-186490.98,-18.65,171,22.81
2026-1-1,2026-4-12,17.0,3.0,13,15.0,-186460.96,-18.65,157,20.38
2026-1-1,2026-4-12,17.0,6.0,6,25.0,-186466.69,-18.65,176,32.39
2026-1-1,2026-4-12,23.0,15.0,9,30.0,-186628.6,-18.66,118,29.66
2026-1-1,2026-4-12,25.0,2.0,6,20.0,-186656.52,-18.67,215,23.26
2026-1-1,2026-4-12,24.0,7.0,7,25.0,-186711.82,-18.67,155,34.84
2026-1-1,2026-4-12,24.0,2.0,6,20.0,-186656.52,-18.67,215,23.26
2026-1-1,2026-4-12,23.0,4.0,6,20.0,-186706.52,-18.67,176,32.39
2026-1-1,2026-4-12,11.0,13.0,11,25.0,-186801.0,-18.68,179,29.05
2026-1-1,2026-4-12,25.0,7.0,15,15.0,-186809.6,-18.68,128,25.0
2026-1-1,2026-4-12,7.0,2.0,5,30.0,-186800.94,-18.68,189,30.16
2026-1-1,2026-4-12,13.0,9.0,15,20.0,-186885.11,-18.69,162,25.93
2026-1-1,2026-4-12,9.0,14.0,5,30.0,-186918.72,-18.69,209,39.23
2026-1-1,2026-4-12,22.0,4.0,15,15.0,-186987.34,-18.7,136,24.26
2026-1-1,2026-4-12,11.0,6.0,6,25.0,-186987.11,-18.7,180,34.44
2026-1-1,2026-4-12,22.0,5.0,12,30.0,-186952.21,-18.7,119,26.89
2026-1-1,2026-4-12,24.0,9.0,9,20.0,-186992.6,-18.7,130,30.0
2026-1-1,2026-4-12,16.0,14.0,13,30.0,-187061.55,-18.71,151,25.17
2026-1-1,2026-4-12,24.0,8.0,9,15.0,-187123.6,-18.71,138,28.26
2026-1-1,2026-4-12,21.0,11.0,7,15.0,-187233.12,-18.72,153,35.29
2026-1-1,2026-4-12,10.0,14.0,13,25.0,-187183.0,-18.72,180,27.78
2026-1-1,2026-4-12,17.0,14.0,7,15.0,-187198.51,-18.72,176,34.09
2026-1-1,2026-4-12,17.0,12.0,14,25.0,-187235.55,-18.72,144,27.78
2026-1-1,2026-4-12,24.0,11.0,13,15.0,-187224.6,-18.72,119,24.37
2026-1-1,2026-4-12,9.0,7.0,5,30.0,-187171.76,-18.72,189,39.15
2026-1-1,2026-4-12,10.0,11.0,6,25.0,-187209.08,-18.72,166,36.14
2026-1-1,2026-4-12,10.0,14.0,15,25.0,-187183.0,-18.72,180,27.78
2026-1-1,2026-4-12,21.0,10.0,7,15.0,-187239.12,-18.72,153,35.29
2026-1-1,2026-4-12,10.0,14.0,14,25.0,-187183.0,-18.72,180,27.78
2026-1-1,2026-4-12,13.0,11.0,15,20.0,-187218.76,-18.72,164,28.05
2026-1-1,2026-4-12,10.0,14.0,12,25.0,-187183.0,-18.72,180,27.78
2026-1-1,2026-4-12,19.0,7.0,15,20.0,-187347.74,-18.73,117,29.06
2026-1-1,2026-4-12,19.0,5.0,6,25.0,-187318.91,-18.73,144,34.72
2026-1-1,2026-4-12,24.0,12.0,14,20.0,-187269.6,-18.73,129,28.68
2026-1-1,2026-4-12,21.0,15.0,14,25.0,-187255.21,-18.73,126,27.78
2026-1-1,2026-4-12,10.0,11.0,6,30.0,-187379.15,-18.74,175,35.43
2026-1-1,2026-4-12,23.0,4.0,5,25.0,-187390.82,-18.74,181,31.49
2026-1-1,2026-4-12,21.0,4.0,13,20.0,-187351.47,-18.74,149,24.16
2026-1-1,2026-4-12,23.0,11.0,13,15.0,-187367.21,-18.74,115,26.96
2026-1-1,2026-4-12,17.0,14.0,14,30.0,-187543.55,-18.75,148,25.0
2026-1-1,2026-4-12,6.0,15.0,10,30.0,-187468.94,-18.75,164,38.41
2026-1-1,2026-4-12,22.0,9.0,7,20.0,-187454.12,-18.75,154,35.06
2026-1-1,2026-4-12,21.0,13.0,7,25.0,-187611.75,-18.76,137,31.39
2026-1-1,2026-4-12,13.0,4.0,8,20.0,-187605.55,-18.76,176,28.98
2026-1-1,2026-4-12,18.0,12.0,6,15.0,-187606.5,-18.76,179,32.96
2026-1-1,2026-4-12,17.0,13.0,15,30.0,-187557.55,-18.76,150,26.0
2026-1-1,2026-4-12,22.0,8.0,12,20.0,-187707.21,-18.77,123,30.08
2026-1-1,2026-4-12,23.0,7.0,14,15.0,-187735.21,-18.77,126,26.98
2026-1-1,2026-4-12,17.0,13.0,11,30.0,-187650.55,-18.77,143,26.57
2026-1-1,2026-4-12,10.0,13.0,12,20.0,-187714.71,-18.77,172,30.81
2026-1-1,2026-4-12,19.0,7.0,11,25.0,-187801.74,-18.78,126,27.78
2026-1-1,2026-4-12,22.0,15.0,14,30.0,-187938.21,-18.79,110,26.36
2026-1-1,2026-4-12,9.0,8.0,11,20.0,-187930.6,-18.79,185,31.89
2026-1-1,2026-4-12,11.0,14.0,6,15.0,-187894.09,-18.79,180,39.44
2026-1-1,2026-4-12,20.0,3.0,5,25.0,-187946.08,-18.79,190,32.11
2026-1-1,2026-4-12,22.0,3.0,9,25.0,-187876.6,-18.79,154,23.38
2026-1-1,2026-4-12,20.0,8.0,9,15.0,-187919.6,-18.79,134,29.1
2026-1-1,2026-4-12,20.0,10.0,13,30.0,-188004.6,-18.8,126,26.98
2026-1-1,2026-4-12,12.0,12.0,15,30.0,-187984.73,-18.8,163,30.67
2026-1-1,2026-4-12,12.0,12.0,14,30.0,-187984.73,-18.8,163,30.67
2026-1-1,2026-4-12,12.0,12.0,12,30.0,-187984.73,-18.8,163,30.67
2026-1-1,2026-4-12,15.0,5.0,7,20.0,-188002.79,-18.8,182,28.02
2026-1-1,2026-4-12,19.0,3.0,5,25.0,-187971.08,-18.8,190,32.11
2026-1-1,2026-4-12,12.0,12.0,11,30.0,-187984.73,-18.8,163,30.67
2026-1-1,2026-4-12,12.0,13.0,15,15.0,-187950.09,-18.8,175,28.57
2026-1-1,2026-4-12,19.0,14.0,13,20.0,-188030.74,-18.8,136,27.94
2026-1-1,2026-4-12,12.0,12.0,13,30.0,-187984.73,-18.8,163,30.67
2026-1-1,2026-4-12,9.0,8.0,10,30.0,-188102.93,-18.81,163,35.58
2026-1-1,2026-4-12,23.0,8.0,7,20.0,-188055.95,-18.81,155,31.61
2026-1-1,2026-4-12,13.0,5.0,7,15.0,-188081.78,-18.81,190,30.53
2026-1-1,2026-4-12,12.0,13.0,12,15.0,-188124.09,-18.81,177,30.51
2026-1-1,2026-4-12,15.0,4.0,13,15.0,-188059.39,-18.81,159,23.27
2026-1-1,2026-4-12,15.0,4.0,15,15.0,-188059.39,-18.81,159,23.27
2026-1-1,2026-4-12,15.0,4.0,14,15.0,-188059.39,-18.81,159,23.27
2026-1-1,2026-4-12,7.0,14.0,14,20.0,-188153.76,-18.82,173,34.68
2026-1-1,2026-4-12,17.0,5.0,5,30.0,-188192.89,-18.82,184,34.78
2026-1-1,2026-4-12,24.0,10.0,9,15.0,-188176.6,-18.82,123,30.89
2026-1-1,2026-4-12,24.0,11.0,9,15.0,-188176.6,-18.82,123,30.89
2026-1-1,2026-4-12,7.0,14.0,15,20.0,-188153.76,-18.82,173,34.68
2026-1-1,2026-4-12,11.0,14.0,15,25.0,-188240.0,-18.82,174,28.74
2026-1-1,2026-4-12,11.0,13.0,9,25.0,-188203.0,-18.82,178,31.46
2026-1-1,2026-4-12,18.0,6.0,14,20.0,-188199.37,-18.82,142,26.06
2026-1-1,2026-4-12,7.0,14.0,11,20.0,-188153.76,-18.82,173,34.68
2026-1-1,2026-4-12,7.0,14.0,12,20.0,-188153.76,-18.82,173,34.68
2026-1-1,2026-4-12,24.0,3.0,5,25.0,-188241.34,-18.82,182,32.97
2026-1-1,2026-4-12,15.0,4.0,10,25.0,-188200.49,-18.82,164,22.56
2026-1-1,2026-4-12,7.0,14.0,13,20.0,-188153.76,-18.82,173,34.68
2026-1-1,2026-4-12,11.0,14.0,14,25.0,-188240.0,-18.82,174,28.74
2026-1-1,2026-4-12,11.0,14.0,12,25.0,-188240.0,-18.82,174,28.74
2026-1-1,2026-4-12,11.0,14.0,13,25.0,-188240.0,-18.82,174,28.74
2026-1-1,2026-4-12,25.0,10.0,14,15.0,-188280.6,-18.83,122,25.41
2026-1-1,2026-4-12,22.0,7.0,11,25.0,-188327.92,-18.83,124,29.84
2026-1-1,2026-4-12,13.0,8.0,15,25.0,-188271.37,-18.83,170,26.47
2026-1-1,2026-4-12,13.0,8.0,14,25.0,-188271.37,-18.83,170,26.47
2026-1-1,2026-4-12,17.0,13.0,14,30.0,-188279.55,-18.83,143,25.87
2026-1-1,2026-4-12,13.0,8.0,13,25.0,-188271.37,-18.83,170,26.47
2026-1-1,2026-4-12,13.0,8.0,12,25.0,-188271.37,-18.83,170,26.47
2026-1-1,2026-4-12,6.0,14.0,7,30.0,-188405.68,-18.84,166,40.96
2026-1-1,2026-4-12,9.0,8.0,12,30.0,-188416.93,-18.84,165,35.15
2026-1-1,2026-4-12,9.0,8.0,13,30.0,-188416.93,-18.84,165,35.15
2026-1-1,2026-4-12,9.0,8.0,11,30.0,-188416.93,-18.84,165,35.15
2026-1-1,2026-4-12,10.0,14.0,7,30.0,-188395.47,-18.84,192,34.38
2026-1-1,2026-4-12,9.0,8.0,14,30.0,-188416.93,-18.84,165,35.15
2026-1-1,2026-4-12,18.0,2.0,6,25.0,-188362.91,-18.84,187,25.67
2026-1-1,2026-4-12,24.0,9.0,15,15.0,-188411.6,-18.84,125,27.2
2026-1-1,2026-4-12,20.0,12.0,13,30.0,-188426.66,-18.84,115,22.61
2026-1-1,2026-4-12,8.0,9.0,5,15.0,-188364.06,-18.84,220,40.91
2026-1-1,2026-4-12,6.0,13.0,7,30.0,-188405.68,-18.84,166,40.96
2026-1-1,2026-4-12,9.0,8.0,15,30.0,-188416.93,-18.84,165,35.15
2026-1-1,2026-4-12,25.0,7.0,11,15.0,-188479.92,-18.85,132,28.79
2026-1-1,2026-4-12,23.0,13.0,13,25.0,-188491.21,-18.85,122,28.69
2026-1-1,2026-4-12,22.0,12.0,14,30.0,-188481.21,-18.85,109,26.61
2026-1-1,2026-4-12,24.0,9.0,7,20.0,-188491.95,-18.85,156,33.33
2026-1-1,2026-4-12,13.0,11.0,9,30.0,-188533.89,-18.85,154,27.27
2026-1-1,2026-4-12,12.0,7.0,7,25.0,-188634.2,-18.86,182,33.52
2026-1-1,2026-4-12,22.0,8.0,11,25.0,-188602.92,-18.86,130,28.46
2026-1-1,2026-4-12,16.0,14.0,14,30.0,-188583.55,-18.86,147,25.17
2026-1-1,2026-4-12,10.0,8.0,10,25.0,-188628.28,-18.86,178,32.02
2026-1-1,2026-4-12,23.0,10.0,6,20.0,-188674.42,-18.87,173,35.26
2026-1-1,2026-4-12,23.0,5.0,6,15.0,-188730.52,-18.87,187,35.83
2026-1-1,2026-4-12,6.0,12.0,10,20.0,-188665.67,-18.87,156,36.54
2026-1-1,2026-4-12,6.0,11.0,10,20.0,-188665.67,-18.87,156,36.54
2026-1-1,2026-4-12,13.0,12.0,12,20.0,-188731.76,-18.87,166,27.11
2026-1-1,2026-4-12,16.0,7.0,6,30.0,-188793.69,-18.88,164,34.76
2026-1-1,2026-4-12,16.0,6.0,9,25.0,-188827.72,-18.88,151,30.46
2026-1-1,2026-4-12,19.0,7.0,5,20.0,-188805.45,-18.88,168,35.71
2026-1-1,2026-4-12,24.0,3.0,9,20.0,-188819.6,-18.88,160,23.75
2026-1-1,2026-4-12,12.0,10.0,7,20.0,-188750.99,-18.88,199,32.16
2026-1-1,2026-4-12,25.0,10.0,11,25.0,-188917.92,-18.89,125,28.8
2026-1-1,2026-4-12,25.0,10.0,13,15.0,-189015.6,-18.9,128,25.0
2026-1-1,2026-4-12,20.0,4.0,11,30.0,-189029.32,-18.9,136,22.06
2026-1-1,2026-4-12,20.0,5.0,10,15.0,-189004.72,-18.9,143,27.27
2026-1-1,2026-4-12,22.0,14.0,14,25.0,-189139.21,-18.91,125,28.8
2026-1-1,2026-4-12,15.0,2.0,6,20.0,-189083.47,-18.91,200,24.0
2026-1-1,2026-4-12,18.0,12.0,15,25.0,-189056.55,-18.91,140,27.86
2026-1-1,2026-4-12,19.0,9.0,14,25.0,-189118.74,-18.91,133,28.57
2026-1-1,2026-4-12,9.0,10.0,11,20.0,-189103.32,-18.91,187,31.55
2026-1-1,2026-4-12,12.0,4.0,7,15.0,-189068.45,-18.91,204,29.41
2026-1-1,2026-4-12,11.0,14.0,10,25.0,-189168.0,-18.92,172,27.33
2026-1-1,2026-4-12,5.0,11.0,7,20.0,-189223.4,-18.92,180,38.33
2026-1-1,2026-4-12,22.0,7.0,11,30.0,-189184.92,-18.92,117,25.64
2026-1-1,2026-4-12,17.0,9.0,11,25.0,-189166.55,-18.92,139,30.94
2026-1-1,2026-4-12,21.0,3.0,5,25.0,-189166.34,-18.92,180,31.67
2026-1-1,2026-4-12,24.0,7.0,15,30.0,-189156.6,-18.92,102,29.41
2026-1-1,2026-4-12,18.0,9.0,11,25.0,-189166.55,-18.92,139,30.94
2026-1-1,2026-4-12,25.0,14.0,11,15.0,-189171.92,-18.92,114,27.19
2026-1-1,2026-4-12,25.0,15.0,11,15.0,-189171.92,-18.92,114,27.19
2026-1-1,2026-4-12,9.0,9.0,7,15.0,-189317.38,-18.93,206,34.47
2026-1-1,2026-4-12,13.0,9.0,10,20.0,-189287.11,-18.93,171,26.9
2026-1-1,2026-4-12,11.0,3.0,13,15.0,-189406.07,-18.94,194,25.77
2026-1-1,2026-4-12,11.0,8.0,13,15.0,-189440.28,-18.94,187,27.81
2026-1-1,2026-4-12,22.0,13.0,13,20.0,-189438.21,-18.94,124,29.84
2026-1-1,2026-4-12,14.0,10.0,10,15.0,-189519.55,-18.95,157,27.39
2026-1-1,2026-4-12,17.0,14.0,6,30.0,-189509.69,-18.95,171,33.92
2026-1-1,2026-4-12,13.0,4.0,15,20.0,-189496.16,-18.95,174,27.01
2026-1-1,2026-4-12,13.0,4.0,14,20.0,-189496.16,-18.95,174,27.01
2026-1-1,2026-4-12,16.0,6.0,10,20.0,-189543.29,-18.95,153,29.41
2026-1-1,2026-4-12,13.0,4.0,13,20.0,-189496.16,-18.95,174,27.01
2026-1-1,2026-4-12,10.0,5.0,8,15.0,-189584.58,-18.96,208,31.73
2026-1-1,2026-4-12,11.0,3.0,15,15.0,-189633.37,-18.96,191,25.65
2026-1-1,2026-4-12,21.0,15.0,14,30.0,-189618.21,-18.96,117,25.64
2026-1-1,2026-4-12,22.0,8.0,5,25.0,-189553.0,-18.96,156,35.9
2026-1-1,2026-4-12,13.0,6.0,10,30.0,-189610.61,-18.96,166,25.9
2026-1-1,2026-4-12,16.0,5.0,7,30.0,-189637.69,-18.96,164,32.32
2026-1-1,2026-4-12,23.0,11.0,15,15.0,-189573.21,-18.96,110,27.27
2026-1-1,2026-4-12,9.0,5.0,8,20.0,-189695.72,-18.97,184,30.98
2026-1-1,2026-4-12,12.0,9.0,11,25.0,-189683.28,-18.97,173,30.06
2026-1-1,2026-4-12,14.0,3.0,8,20.0,-189743.94,-18.97,174,27.59
2026-1-1,2026-4-12,11.0,15.0,15,25.0,-189663.0,-18.97,181,30.39
2026-1-1,2026-4-12,11.0,15.0,13,25.0,-189663.0,-18.97,181,30.39
2026-1-1,2026-4-12,11.0,15.0,14,25.0,-189663.0,-18.97,181,30.39
2026-1-1,2026-4-12,12.0,9.0,12,25.0,-189683.28,-18.97,173,30.06
2026-1-1,2026-4-12,12.0,9.0,13,25.0,-189683.28,-18.97,173,30.06
2026-1-1,2026-4-12,12.0,9.0,14,25.0,-189683.28,-18.97,173,30.06
2026-1-1,2026-4-12,12.0,9.0,15,25.0,-189683.28,-18.97,173,30.06
2026-1-1,2026-4-12,17.0,11.0,13,25.0,-189783.55,-18.98,155,27.1
2026-1-1,2026-4-12,21.0,15.0,15,30.0,-189798.21,-18.98,111,27.93
2026-1-1,2026-4-12,24.0,9.0,6,20.0,-189809.24,-18.98,157,36.31
2026-1-1,2026-4-12,10.0,11.0,11,25.0,-189763.0,-18.98,180,28.89
2026-1-1,2026-4-12,18.0,8.0,7,15.0,-189838.51,-18.98,161,34.16
2026-1-1,2026-4-12,22.0,4.0,5,15.0,-189928.59,-18.99,191,28.8
2026-1-1,2026-4-12,17.0,2.0,6,25.0,-189857.91,-18.99,192,26.04
2026-1-1,2026-4-12,20.0,7.0,11,30.0,-189916.32,-18.99,130,26.15
2026-1-1,2026-4-12,18.0,11.0,10,20.0,-189920.55,-18.99,156,26.28
2026-1-1,2026-4-12,17.0,9.0,11,15.0,-189993.55,-19.0,152,26.97
2026-1-1,2026-4-12,18.0,9.0,11,15.0,-189993.55,-19.0,152,26.97
2026-1-1,2026-4-12,22.0,6.0,9,25.0,-190026.85,-19.0,125,30.4
2026-1-1,2026-4-12,25.0,12.0,11,25.0,-190009.92,-19.0,111,27.03
2026-1-1,2026-4-12,18.0,8.0,10,25.0,-189985.55,-19.0,141,28.37
2026-1-1,2026-4-12,25.0,12.0,14,20.0,-190082.6,-19.01,128,28.91
2026-1-1,2026-4-12,6.0,12.0,13,15.0,-190110.67,-19.01,154,35.71
2026-1-1,2026-4-12,6.0,12.0,14,15.0,-190110.67,-19.01,154,35.71
2026-1-1,2026-4-12,22.0,10.0,11,15.0,-190111.92,-19.01,131,27.48
2026-1-1,2026-4-12,6.0,12.0,15,15.0,-190110.67,-19.01,154,35.71
2026-1-1,2026-4-12,21.0,10.0,11,15.0,-190111.92,-19.01,131,27.48
2026-1-1,2026-4-12,6.0,12.0,12,15.0,-190110.67,-19.01,154,35.71
